id,title,original_title,features,overview,poster_path
575265,Misión: Imposible - La sentencia final,Mission: Impossible - The Final Reckoning,acción suspense aventura mask artificialintelligence(a.i.) diving submarine espionage spy nuclearmissile fakeidentity secretagent stunt sequel secretgovernmentorganization infiltration terroristplot fictionalgovernmentagency misinformation governmentagency basedontvseries suspenseful barco navio submarino inteligênciaartificial tomcruise hayleyatwell vingrhames simonpegg christophermcquarrie,"La Entidad, la IA experimental que se ha convertido en el villano de la historia, sigue activa y cuenta con el apoyo del malvado Gabriel en el mundo de los cárnicos. Por suerte, Ethan y su equipo tienen la llave que les podría dar el control de la Entidad, algo que les obligará a arriesgarse para eliminar a esa IA que descansa en el fondo del mar.",/haOjJGUV00dKlZaJWgjM1UD1cJV.jpg
1205229,Zoopocalipsis,Night of the Zoopocalypse,animación comedia terror aventura cienciaficción aftercreditsstinger horrorforchildren animatedhorror gabriellakosmidis davidharbour pierresimpson paulsun-hyunglee ricardocurtis,Un lobo y un puma forman equipo cuando un meteorito desata un virus que convierte a los animales del zoo en zombis. Unen fuerzas con otros supervivientes para rescatar el zoo e impedir que el trastornado líder mutante propague el virus.,/dq9HNsQchADVbzFU3pkkjevuQeM.jpg
1313003,Muori di lei,Muori di lei,romance suspense riccardoscamarcio marielagarriga mariachiaragiannetta paolopierobon stefanosardo,,/qlNGrq9npnRZHC3wln9AzXLybFl.jpg
1218925,Chainsaw Man la película -Arco de Reze,劇場版 チェンソーマン レゼ篇,animación acción romance fantasía regret fight identity supernatural affectation manipulation secretorganization gore sequel loneliness chainsaw basedonmanga demon adultanimation tragicromance shounen anime urbanfantasy 戸谷菊之介 上田麗奈 楠木ともり 坂田将吾 吉原達矢,"En una brutal guerra entre demonios, cazadores y enemigos secretos, una misteriosa chica llamada Reze ha entrado en el mundo de Denji, y él enfrenta su batalla más mortal hasta ahora, impulsado por el amor en un mundo donde la supervivencia no conoce reglas.",/fJdnp5OO2wh07tdy6noACNyaqMJ.jpg
858024,Hamnet,Hamnet,drama romance basedonnovelorbook grief deathofson womandirector 16thcentury inspirational tragic williamshakespeare jessiebuckley paulmescal emilywatson joealwyn chloézhao,"Narra la historia de Agnes, la esposa de William Shakespeare, en su lucha por superar la pérdida de su único hijo, Hamnet. Una historia humana y desgarradora como telón de fondo para la creación de la obra de Shakespeare, Hamlet.",/hVo0g5M8z1kuhzxQ51eCbF81wUh.jpg
1013446,Reflection in a Dead Diamond,Reflet dans un diamant mort,acción suspense misterio audacious awestruck exhilarated fabiotesti yannickrenier koendebouw mariademedeiros brunoforzani,"John tiene 70 años y vive en un lujoso y solitario hotel de la Costa Azul. Se siente intrigado por la mujer de la habitación de al lado, que le recuerda sus años salvajes en la Riviera en la década de 1960, cuando era un elegante espía internacional en un mundo lleno de peligros y promesas. Pero cuando la mujer desaparece misteriosamente, John se ve acosado por recuerdos -o tal vez fantasías- de su glamuroso y grotesco pasado, y de las seductoras mujeres y ruines villanos que vivieron y murieron allí.",/1Zr71SMoBV8NmVvpKA323B1In29.jpg
1336189,El diablo sobre hielo,Delivery Run,acción suspense winter minnesota wilderness slacker salesman snow pursuit goldfish driver roadrage travelingsalesman americanwilderness woodlands snowplow winterstorm ice vehicle car deliverydriver alexanderarnold liamjamescollins arthursylense nadinehiggin joeypalmroos,Un repartidor de comida se enfrenta a un conductor psicótico en medio de la nieve.,/d3f4NgLEKwPE461dOo3RXaHIPKW.jpg
1100988,Exterminio: La evolución,28 Years Later,terror suspense cienciaficción england post-apocalypticfuture sequel survival zombie survivalhorror zombieapocalypse northumberland violence zumbi jodiecomer alfiewilliams aarontaylor-johnson ralphfiennes dannyboyle,"Casi tres décadas desde que el virus de la ira escapó de un laboratorio de armas biológicas. Uno de los supervivientes abandona la pequeña isla en una misión hacía el oscuro corazón del continente, descubriendo secretos, maravillas y horrores que han mutado no sólo a los infectados, sino también a otros supervivientes.",/gc5oHGz2AugoAlnfsmie1I0ZdOM.jpg
1315303,Primate,Primate,terror suspense hawaii pet animalattack gore monkey survivalhorror chimpanzee rabies primate aggressive mongoose animalhorror poolparty malicious pool party horror intense animal johnnysequoyah jessicaalexander troykotsur victoriawyant johannesroberts,"De vuelta de la universidad, Lucy se reúne con su familia, incluyendo a su mascota, el chimpancé Ben. Sin embargo, Ben contrae rabia durante una fiesta en la piscina y se vuelve agresivo.",/qhJDrPqvw8Dopwc11pCkrGgfhy.jpg
1512623,Risqué,Risqué,acción crimen suspense stripper heist revengethriller leahgibson eloiselovellanderson silviaorduna rexadams tonydeansmith,Un grupo de strippers busca vengarse de sus jefes robando en los clubes de striptease en los que trabajan.,/h6OsRrDwbspLnKMvlFl57QFDP7d.jpg
269149,Zootopia,Zootopia,animación aventura familia comedia sheep allegory lion hippopotamus cartoon villain bullying polarbear conartist anthropomorphism revenge conspiracy urban femaleprotagonist rookiecop missingperson fable racialprejudice injustice reconciliation femalevillain buddycop stereotype cartoonrabbit villainarrested discrimination cartoonbear cartoonanimal inspirational cartoonfox cartoonelephant admiring amused ginnifergoodwin jasonbateman idriselba jennyslate byronhoward,"Decidida a demostrar su valía, la oficial Judy Hopps, la primera conejita de la fuerza policial de Zootopia, aprovecha la oportunidad de resolver su primer caso, incluso si eso significa asociarse con el zorro estafador Nick Wilde para resolver el misterio.",/ysjmqe0fTDSHLqEUxggshnE1QVk.jpg
1445698,The Pearl Comb,The Pearl Comb,terror village medicine smallvillage 1800s powers cornish alicook beatieedney simonarmstrong clarapaget alicook,"En 1893, la encantadora esposa de un pescador de Cornualles se convierte en la primera persona en curar a alguien de tuberculosis. Un médico, decidido a demostrar que el lugar de la mujer es el hogar, es enviado a investigar su milagroso logro, solo para descubrir la fuente de su poder sobrenatural.",/737hppvYVz8Wx9I2McyQPHCD7PB.jpg
980477,Ne Zha 2: El Renacer del Alma,哪吒之魔童闹海,"animación fantasía aventura acción fight magic basedonmyths,legendsorfolklore 3danimation nezha chinesemythology absurd donghua 吕艳婷 囧森瑟夫 瀚墨 陈浩 饺子","Después de la catástrofe, aunque las almas de Nezha y Aobing fueron salvadas, sus cuerpos pronto serían destrozados. Taiyi Zhenren planeaba usar el loto de siete colores para reconstruir sus cuerpos.",/rSBlnopTGL6aGpD2gTG1Bfqb2Om.jpg
1010581,Culpa mía,Culpa mía,drama romance suspense firsttime forbiddenlove stepbrother femaleprotagonist underagesex stepsister disturbed basedonyoungadultnovel enemiestolovers passionandromance car disapproving disgusted step-siblingromance nicolewallace gabrielguevara martahazas ivánsánchez domingogonzález,"Noah debe dejar su ciudad, novio y amigos para mudarse a la mansión del nuevo marido de su madre. Allí conoce a su nuevo hermanastro Nick y sus personalidades chocan desde el primer momento. Pero la atracción que sienten les llevará a vivir una relación prohibida, donde el carácter rebelde y atormentado de cada uno de ellos pondrá del revés sus mundos haciendo que acaben perdidamente enamorados. Adaptación del primer libro de la trilogía ""Culpables"" de Mercedes Ron.",/gp31EwMH5D2bftOjscwkgTmoLAB.jpg
1087192,Cómo entrenar a tu dragón,How to Train Your Dragon,fantasía familia acción aventura flying vikings(norsemen) remake dragon battle warrior liveactionremake basedonyoungadultnovel masonthames nicoparker gerardbutler nickfrost deandeblois,"En la agreste isla de Berk, donde vikingos y dragones han sido enemigos acérrimos durante generaciones, Hipo se distingue, desafiando siglos de tradición al entablar amistad con Desdentao, un temido dragón Furia Nocturna. Su improbable vínculo revela la verdadera naturaleza de los dragones, desafiando los cimientos de la sociedad vikinga.",/kjQXYc2Abhy3TBgAZGzJRhN1JaV.jpg
680493,Terror en Silent Hill: Regreso al infierno,Return to Silent Hill,terror drama misterio monster supernatural letter painter sequel punishment love survival murder creature basedonvideogame ghosttown psychological plottwist psychologicalhorror violence jeremyirvine hannahemilyanderson evietempleton pearseegan christophegans,"Tras recibir una misteriosa carta, James Sunderland conduce hacía un pueblo reconocible en la búsqueda de su amor perdido.",/afTkeXGBGhp3jekam0vG1dQihOr.jpg
701387,Bugonia,Bugonia,cienciaficción comedia savingtheworld capitalism kidnapping paranoia delusion symbolism darkcomedy satire remake extraterrestrial alieninvasion powerpolitics mentalillness hierarchy globalthreat absurdism politicalconflict alienconspiracy ecologism socialcritique bewildered blackcomedy emmastone jesseplemons aidandelbis stavroshalkias yorgoslanthimos,"Dos jóvenes, obsesionados con las conspiraciones, secuestran a la poderosa directora ejecutiva de una importante empresa, convencidos de que es una extraterrestre que pretende destruir el planeta Tierra.",/zbsdDEmReon5s2x9YcPunGoEFYg.jpg
1266990,Kulong,Kulong,drama lesbianrelationship lgbt lesbian girls'love(gl) lesbianromance sexy jennrosa aicaveloso carizmanzano jdaguas sigridpolon,,/bZ8xfM705sK59dA1UCdRkEj7LHN.jpg
1061474,Superman,Superman,cienciaficción aventura acción superhero basedoncomic superpower aftercreditsstinger duringcreditsstinger supervillain dcuniverse(dcu) anti-imperialism davidcorenswet rachelbrosnahan nicholashoult edigathegi jamesgunn,"Mientras el mundo pierde la fe en la bondad, Clark Kent, un periodista en Metrópolis, se embarca en un viaje para reconciliar su herencia kryptoniana con su educación humana como Superman.",/fvUJb08yatV2b3NUSwuYdQKYoFd.jpg
617126,Los 4 Fantásticos: Primeros pasos,The Fantastic 4: First Steps,cienciaficción aventura acción strongwoman superhero basedoncomic endoftheworld family superpower superheroteam alternativereality aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu) 1960s retrofuturism awestruck commanding pedropascal vanessakirby ebonmoss-bachrach josephquinn mattshakman,"Con un estruendoso trasfondo en un mundo retrofuturista inspirado en los años 60, la Primera Familia de Marvel enfrenta su desafío más intimidante hasta ahora. Obligados a equilibrar sus roles como héroes con la fuerza de su vínculo familiar, deben defender la Tierra de un voraz dios espacial llamado Galactus y su enigmático heraldo, Silver Surfer.",/lESwYExnRVCDscOmdvklWxZgWUp.jpg
772462,Don't Follow Me,Don't Follow Me,"terror misterio sacrifice supernatural hauntedhouse cult evilspirit satanicritual socialmedia socialmediainfluencer supernaturalhorror horror influencer karlarodríguezcoronado yankelstevan juliamaque cesarserranoprado""parker"" ximenagarcíalecuona","Carla sueña con convertirse en una gran influencer, para lograrlo decide fingir un embasa en su apartamento. Sin embargo, al jugar con estas fuerzas oscuras, accidentalmente deja entrar a una entidad maligna real.",/gop4DwcBeb9T3JTaxwDEHdJNqSq.jpg
1448560,Wildcat,Wildcat,acción suspense crimen playful embarrassed katebeckinsale lewistan alicekrige charlesdance jamesnunn,"Wildcat sigue a un exequipo de operaciones negras que se reúne para llevar a cabo un arriesgado atraco con el fin de salvar la vida de una niña de ocho años. En doce horas deben navegar por las calles letales en medio de un motín en la ciudad, pagar un rescate elevado y acusar a una peligrosa organización criminal, en una misión cargada de acción, traiciones y sacrificios",/tZst3WyMhbpfwC9kjuuKojAY7iJ.jpg
950396,El abismo secreto,The Gorge,romance cienciaficción suspense canyon fog romance tower elitesniper snipers cliché long-termobservation milesteller anyataylor-joy sigourneyweaver ṣọpẹ́dìrísù scottderrickson,"Dos agentes altamente entrenados se unen a la distancia tras ser enviados a proteger bordes opuestos de un abismo misterioso. Cuando la maldad emerge de él, tienen que trabajar juntos para sobrevivir a lo que yace dentro del abismo.",/8UJwZBuCWPNyMbpJdHSvrAJJtad.jpg
967941,Wicked: Por siempre,Wicked: For Good,fantasía aventura romance witch basedonnovelorbook musical femalefriendship basedonplayormusical sequel conartist prequel corruptpolitician governess fantasyworld witchhunt wizard politicalcorruption illegitimatechild powerstruggle womaninwheelchair farmgirl munchkins ambiguous friendstorivals interquel forgivenessandreconciliation cynthiaerivo arianagrande jeffgoldblum michelleyeoh jonm.chu,"Mientras una turba enfurecida se levanta contra la Malvada Bruja, Glinda y Elphaba deberán reunirse por última vez. Con su singular amistad como el eje de su destino, deberán verse realmente, con honestidad y empatía, si quieren cambiarse a sí mismas… y cambiar Oz por siempre.",/nyGp2Aysk951mmkSPrSEjRxW72X.jpg
62029,Bingo Bongo,Bingo Bongo,comedia adrianocelentano carolebouquet feliceandreasi enzorobutti pasqualefestacampanile,,/1JD88Pkmdp1Gi0hwPJaVlvm8D4N.jpg
447273,Blanca Nieves,Snow White,familia fantasía princess dwarf fairytale poison musical apple basedonmovie evilqueen basedonfairytale liveactionremake maçã fantasy romanticfantasy amused veneno rachelzegler galgadot andrewburnap andrewbarthfeldman marcwebb,"Una adaptación en vivo del clásico cuento de hadas sobre una hermosa joven princesa que, mientras es acosada por una reina celosa, busca refugio en la casa de siete enanos en la campiña alemana.",/sm91FNDF6OOKU4hT9BDW6EMoyDB.jpg
1327881,La Voz de las Sombras,Voice of Shadows,terror misterio suspense gothichorror vengefulghost catholicpriest guillermoblanco corrinnemica maríajosévargasagudelo janehammill nicholasbain,Una joven de clase trabajadora puede heredar un patrimonio si ella y su novio se atienen a una serie de extrañas estipulaciones.,/hffZQgrulC6jgneLuTANQrYgiui.jpg
